"ID";"Ano";"Número";"Tipo de Matéria Legislativa/Sigla";"Tipo de Matéria Legislativa/Descrição";"Autorias";"Texto Original";"Ementa"
"26276";"2026";"40";"IND";"INDICAÇÃO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26276/874_2026_indicacao_texto.pdf";"CONCEDE ISENÇÃO DA TARIFA DO TRANSPORTE COLETIVO MUNICIPAL ÀS PESSOAS COM TRANSTORNO DO ESPECTRO AUTISTA (TEA) E DEMAIS DEFICIÊNCIAS INTELECTUAIS, BEM COMO A SEUS ACOMPANHANTES NO MUNICIPIO DE CAMPO LARGO E DA OUTRAS PROVIDÊNCIAS."
"26277";"2026";"41";"IND";"INDICAÇÃO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26277/875_2026_indicacao_texto.pdf";"GARANTE O DIREITO DE UTILIZAÇÃO DO TRANSPORTE ESCOLAR MUNICIPAL AOS ALUNOS COM TRANSTORNO DO ESPECTRO AUTISTA – TEA, MAIORES DE 18 ANOS, REGULARMENTE MATRICULADOS NA REDE PÚBLICA DE ENSINO DO MUNICIPIO E DÁ OUTRAS PROVIDÊNCIAS."
"26341";"2026";"42";"IND";"INDICAÇÃO";"ATHOS MARTINEZ, VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26341/943_2026_indicacao_projeto_de_lei_victor_bini.pdf";"DECLARA A CULTURA EQUESTRE COMO PATRIMÔNIO CULTURAL IMATERIAL DO MUNICIPIO DE CAMPO LARGO, INSTITUI O CALENDÁRIO MUNICIPAL DO CAVALO, INTEGRA AS MANIFESTAÇÕES EQUESTRES AO ROTEIRO TURISTICO OFICIAL E DÁ OUTRAS PROVIDÊNCIAS."
"26357";"2026";"43";"IND";"INDICAÇÃO";"GENÉSIO DA VITAL";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26357/958_2026_indicacao_texto.pdf";"INSTITUI DIRETRIZES PARA A IMPLEMENTAÇÃO E REGULAMENTAÇÃO DO REGIME DE TELETRABALHO (HOME OFFICE) NO ÂMBITO DA ADMINISTRAÇÃO PÚBLICA DO MUNICIPIO DE CAMPO LARGO."
"26459";"2026";"44";"IND";"INDICAÇÃO";"ROGERIO DAS TINTAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26459/971_2026_projeto_de_lei_rogerio_das_tintas.pdf";"INSTITUI O PROGRAMA “PORTEIRA PARA DENTRO” COMO FORMA DE APOIO E INCENTIVO AOS PRODUTORES RURAIS DO MUNICIPIO DE CAMPO LARGO, ESTADO DO PARANÁ, E DÁ OUTRAS PROVIDENCIAS."
"26460";"2026";"45";"IND";"INDICAÇÃO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26460/986_texto.pdf";"INSTITUI O PROGRAMA POLÍCIA COMUNITÁRIA NO ÂMBITO DA GUARDA MUNICIPAL DO MUNICIPIO DE CAMPO LARGO."
"26462";"2026";"46";"IND";"INDICAÇÃO";"SARGENTO LEANDRO CHRESTANI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26462/1013_texto.pdf";"INSTITUI, NO ÂMBITO DO MUNICÍPIO DE CAMPO LARGO, O PROJETO MARIA DA PENHA NAS ESCOLAS, COM O OBJETIVO DE PROMOVER A CONSCIENTIZAÇÃO SOBRE A PREVENÇÃO E O COMBATE À VIOLÊNCIA DOMÉSTICA, FAMILIAR E AO FEMINICÍDIO AS UNIDADES DA REDE PÚBLICA MUNICIPAL DE ENSINO."
"26463";"2026";"47";"IND";"INDICAÇÃO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26463/1038_texto.pdf";"DISPÕE SOBRE A LIBERAÇÃO DE ANIMAIS DE ESTIMAÇÃO EM HOSPITAIS PÚBLICOS E PRIVADOS PARA VISITAS A PACIENTES INTERNADOS NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS."
"26464";"2026";"48";"IND";"INDICAÇÃO";"JUNIOR ANDREASSA, ROGERIO DAS TINTAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26464/1039_texto.pdf";"DISPÕE SOBRE NORMAS COMPLEMENTARES PARA A REGULARIZAÇÃO FUNDIÁRIA URBANA (REURB), NO MUNICIPIO DE CAMPO LARGO, ESTABELECE DIRETRIZES PROCEDIMENTAIS, INSTITUI MECANISMOS DE CONTROLE E DÁ OUTRAS PROVIDÊNCIAS."
"26465";"2026";"49";"IND";"INDICAÇÃO";"ROGERIO DAS TINTAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26465/1078_texto.pdf";"INSTITUI O PROGRAMA MUNICIPAL DE INCENTIVO À BANDA MUNICIPAL, MEDIANTE CONCESSÃO DE BOLSA INCENTIVO CULTURAL A MUSICOS SELECIONADOS, E DÁ OUTRAS PROVIDENCIAS."
"26526";"2026";"50";"IND";"INDICAÇÃO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26526/1150_2026_indicacao_texto.pdf";"DISPÕE SOBRE A OBRIGATORIEDADE DE DISPONIBILIZAÇÃO DE VAGAS DE EMPREGO NA AGENCIA DO TRABALHADOR POR EMPRESAS CONTRATADAS PELO MUNICIPIO DE CAMPO LARGO E ENTIDADES SUBVENCIONADAS, E DÁ OUTRAS PROVIDENCIAS."
"26528";"2026";"51";"IND";"INDICAÇÃO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26528/1105_2026_indicacao_projeto_de_lei_victor_bini.pdf";"INSTITUI A POLITICA MUNICIPAL DE ATENÇÃO INTEGRAL ÀS PESSOAS COM ATRESIA DO ESÔFAGO NO MUNICIPIO DE CAMPO LARGO, E DÁ OUTRAS PROVIDÊNCIAS."
"26529";"2026";"52";"IND";"INDICAÇÃO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26529/indicacao_52.26.pdf";"DISPÕE SOBRE A CAPACITAÇÃO E TREINAMENTO DE SERVIDORES PÚBLICOS, PROFISSIONAIS DA SAÚDE E FUNCIONÁRIOS DAS UNIDADES VINCULADAS À REDE MUNICIPAL DE SAÚDE DE CAMPO LARGO/PR, PARA ORIENTAÇÃO E APLICAÇÃO DE PRIMEIROS SOCORROS RELACIONADOS À MANOBRA DE HEIMLICH (COMPRESSÃO ABDOMINAL), NOS CASOS DE ENGASGAMENTO E OBSTRUÇÃO DAS VIAS AÉREAS, E DÁ OUTRAS PROVIDÊNCIAS."
"26533";"2026";"53";"IND";"INDICAÇÃO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26533/indicacao_53.26.pdf";"ADICIONA O ARTIGO 33-A À LEI MUNICIPAL 2.353, DE 22 DE DEZEMBRO DE 2011, QUE DISPÕE SOBRE O PLANO DE CARGOS E VENCIMENTOS DOS SERVIDORES PÚBLICOS DO MUNICIPIO DE CAMPO LARGO, PARA TRATAR DO REGIME DE PLANTÃO DE ENFERMAGEM."
"26574";"2026";"54";"IND";"INDICAÇÃO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26574/1199_2026_indicacao_texto.pdf";"ALTERA A LEI MUNICIPAL N° 2.347/2011, DISPONDO SOBRE A PRORROGAÇÃO DA LICENÇA-PATERNIDADE AOS SERVIDORES PÚBLICOS DO MUNICÍPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS."
"26608";"2026";"55";"IND";"INDICAÇÃO";"GUSTAVO TORRES";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26608/1221_2026_indicacao_texto.pdf";"DISPÕE SOBRE A ADOÇÃO OBRIGATÓRIA DE GIZ ANTIALÉRGICO NO ÂMBITO DA REDE PÚBLICA MUNICIPAL DE ENSINO E DÁ OUTRAS PROVIDÊNCIAS."
"26609";"2026";"56";"IND";"INDICAÇÃO";"GUSTAVO TORRES";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26609/1222_2026_indicacao_texto.pdf";"INSTITUI O PROGRAMA “MONITORA CAMPO LARGO” DE PREVENÇÃO, MONITORAMENTO E RESPOSTA A EVENTOS CLIMÁTICOS EXTREMOS NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS."
"26610";"2026";"57";"IND";"INDICAÇÃO";"GUSTAVO TORRES";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26610/1223_2026_indicacao_texto.pdf";"DISPÕE SOBRE A DISPONIBILIZAÇÃO DO CARNÊ DE IPTU EM FORMATO BRAILLE E EM MEIO DIGITAL ACESSIVEL PARA OS CONTRIBUINTES COM DEFICIÊNCIA VISUAL E DÁ OUTRAS PROVIDÊNCIAS."
"26611";"2026";"58";"IND";"INDICAÇÃO";"GUSTAVO TORRES";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26611/1224_2026_indicacao_texto.pdf";"INSTITUI A POLITICA MUNICIPAL DE ATENÇÃO INTEGRAL ÀS PESSOAS COM VITILIGO E PSORÍASE NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS."
"26612";"2026";"59";"IND";"INDICAÇÃO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26612/1229_2026_indicacao_texto.pdf";"INSTITUI O PROGRAMA “REMÉDIO EM CASA”, DESTINADO A ENTREGA DOMICILIAR GRATUITA DE MEDICAMENTOS DE USO CONTINUO A PACIENTES IDOSOS, COM DEFICIÊNCIA E/OU PORTADORES DE DOENÇAS CRÔNICAS QUE ESTEJAM REGULARMENTE INSCRITOS EM PROGRAMAS DE ASSISTÊNCIA FARMACÊUTICA E FORNECIMENTO DE MEDICAMENTOS."
"26675";"2026";"60";"IND";"INDICAÇÃO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26675/1263_2026_indicacao_texto.pdf";"INSTITUI O PROGRAMA CÂMBIO VERDE NO ÂMBITO DO MUNICIPIO DE CAMPO LARGO, DESTINADO À TROCA DE MATERIAIS RECICLÁVEIS E ÓLEO DE COZINHA USADO POR GENEROS ALIMENTÍCIOS HORTIFRUTIGRANJEIROS, E DÁ OUTRAS PROVIDÊNCIAS."
"26676";"2026";"61";"IND";"INDICAÇÃO";"ROGERIO DAS TINTAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26676/pll_61.26.pdf";"INSTITUI O PROGRAMA MUNICIPAL DE FOMENTO AO ESPORTE FEMININO."
"26677";"2026";"62";"IND";"INDICAÇÃO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26677/1248_2025_indicacao_texto.pdf";"INSTITUI O PROGRAMA CONHECENDO O MUNDO DO TRABALHO, CRIA A FEIRA MUNICIPAL DE PROFISSÕES PARA AS ESCOLAS PÚBLICAS MUNICIPAIS DE CAMPO LARGO – PR, ESTABELECE SUA PERIODICIDADE ANUAL, DEFINE DIRETRIZES, ATRIBUIÇÕES, FONTES DE FINANCIAMENTO E DÁ OUTRAS PROVIDÊNCIAS."
"26766";"2026";"63";"IND";"INDICAÇÃO";"GUSTAVO TORRES";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26766/1353_2026_indicacao_texto.pdf";"ESTABELECE DIRETRIZES PARA INCENTIVO AO USO DA MUSICATERAPIA COMO TRATAMENTO TERAPÊUTICO COMPLEMENTAR NO ATENDIMENTO DE PESSOAS COM DEFICIÊNCIA, SINDROMES E TRANSTORNOS DO ESPECTRO AUTISTA (TEA) NO MUNICIPIO DE CAMPO LARGO, E DÁ OUTRAS PROVIDÊNCIAS."
"26768";"2026";"64";"IND";"INDICAÇÃO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26768/1612_2026_indicacao_texto.pdf";"INSTITUI A TAÇA CAPITAL NACIONAL DA LOUÇA – CAMPO LARGO, INCLUI O EVENTO NO CALENDARIO OFICIAL DO MUNICIPIO E DÁ OUTRAS PROVIDÊNCIAS."
"26774";"2026";"65";"IND";"INDICAÇÃO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26774/1400_2026_indicacao_texto.pdf";"INSTITUI O PROGRAMA MUNICIPAL “CAIXA D’ÁGUA SOLIDÁRIA” DESTINADO AO FORNECIMENTO E INSTALAÇÃO GRATUITA DE RESERVATÓRIOS DOMICILIARES DE ÁGUA PARA FAMILIAS EM SITUAÇÃO DE VULNERABILIDADE SOCIAL NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS."
"26775";"2026";"66";"IND";"INDICAÇÃO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26775/1401_2026_indicacao_texto.pdf";"CRIA O BEM – BANCO DE EQUIPAMENTOS DE MOBILIDADE, NO ÂMBITO DO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS."
"26776";"2026";"67";"IND";"INDICAÇÃO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26776/1411_2026_indicacao_texto.pdf";"ALTERA O ART. 2° DA LEI MUNICIPAL 3.154, DE 20 DE NOVEMBRO DE 2019, PARA INCLUIR A VACINAÇÃO DE CÃES E GATOS EM SITUAÇÃO DE RUA OU PERTENCENTES A FAMILIAS EM SITUAÇÃO DE VULNERABILIDADE SOCIOECONÔMICA ENTRE AS AÇÕES DE POLITICA PÚBLICA DE PROTEÇÃO ANIMAL DO MUNICIPIO DE CAMPO LARGO."
"26799";"2026";"68";"IND";"INDICAÇÃO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26799/1459_2026_indicacao_texto.pdf";"INSTITUI PROGRAMA DE FORNECIMENTO DE SACOS PARA ACONDICIONAMENTO DE RESIDUOS RECICLÁVEIS ÀS COOPERATIVAS DE CATADORES DE MATERIAIS RECICLÁVEIS DO MUNICIPIO DE CAMPO LARGO."
"26842";"2026";"69";"IND";"INDICAÇÃO";"ROGERIO DAS TINTAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26842/1484_2026_indicacao_texto_corrigido.pdf";"INSTITUI O PROGRAMA MUNICIPAL DE APOIO À GESTANTE; NO ÂMBITO DO MUNICÍPIO DE CAMPO LARGO, E DÁ OUTRAS PROVIDÊNCIAS."
"26910";"2026";"70";"IND";"INDICAÇÃO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26910/1525_2026_indicacao_texto.pdf";"INSTITUI O PROGRAMA PARCERIA PELA EDUCAÇÃO, NO ÂMBITO DO MUNICIPIO DE CAMPO LARGO, VISANDO A COOPERAÇÃO DE INICIATIVA PRIVADA PARA O FORNECIMENTO DE UNIFORMES ESCOLARES NA REDE MUNICIPAL DE ENSINO, E DÁ OUTRAS PROVIDÊNCIAS."
"26911";"2026";"71";"IND";"INDICAÇÃO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26911/1526_2026_indicacao_texto.pdf";"INSTITUI O PROGRAMA DE DISTRIBUIÇÃO DE KITS DE MATERIAL ESCOLAR E MOCHILAS PARA OS ALUNOS DA REDE PÚBLICA MUNICIPAL DE ENSINO DE CAMPO LARGO, E DÁ OUTRAS PROVIDÊNCIAS."
"26913";"2026";"72";"IND";"INDICAÇÃO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26913/1535_2026_indicacao_texto.pdf";"INSTITUI O PROGRAMA DE CONCESSÃO DE DIREITOS DE NOMEAÇÃO (NAMING RIGHTS) NOS GINÁSIOS DE ESPORTES E COMPLEXOS POLIESPORTIVOS PÚBLICOS DO MUNICIPIO DE CAMPO LARGO, E DÁ OUTRAS PROVIDÊNCIAS."
"26986";"2026";"73";"IND";"INDICAÇÃO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26986/1590_2026_indicacao_texto.pdf";"INSTITUI O PROGRAMA MUNICIPAL DE SINALIZAÇÃO, IDENTIFICAÇÃO E VALORIZAÇÃO DAS ESTRADAS RURAIS E LOCALIDADES DE CAMPO LARGO, COM PREVISÃO DE PARCERIAS COM A INICIATIVA PRIVADA."
"26987";"2026";"74";"IND";"INDICAÇÃO";"ATHOS MARTINEZ";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26987/1598_2026_indicacao_texto.pdf";"ALTERA A LEI MUNICIPAL N° 3.721, DE 1° DE ABRIL DE 2024, PARA CONTEMPLAR AS EXPERIÊNCIAS ADVERSAS NA INFÂNCIA – EAI (ACEs) NO ÂMBITO DAS POLITICAS MUNICIPAIS DE PROMOÇÃO, PROTEÇÃO E GARANTIA DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE."
"26988";"2026";"75";"IND";"INDICAÇÃO";"ATHOS MARTINEZ";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26988/1599_2026_indicacao_texto.pdf";"ALTERA A LEI MUNICIPAL N° 3.724, DE 4 DE ABRIL DE 2024, PARA CONTEMPLAR AS EXPERIÊNCIAS ADVERSAS NA INFÂNCIA – EAI (ACEs) NO ÂMBITO DAS AÇÕES DE PROTEÇÃO E GARANTIA DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE."
"26993";"2026";"76";"IND";"INDICAÇÃO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26993/1636_2026_indicacao_texto.pdf";"ALTERA A LEI MUNICIPAL N° 3.899, DE 25 DE SETEMBRO DE 2025, QUE INSTITUI, NO ÂMBITO DO PODER EXECUTIVO MUNICIPAL DE CAMPO LARGO, O PROGRAMA PATRULHA RURAL MECANIZADA."
"27020";"2026";"77";"IND";"INDICAÇÃO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/27020/1699_2026_indicacao_texto.pdf";"INSTITUI O PROGRAMA FARMÁCIA SOLIDÁRIA NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS."
"27021";"2026";"78";"IND";"INDICAÇÃO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/27021/1700_2026_indicacao_texto.pdf";"DISPÕE SOBRE A INSTITUIÇÃO DO SERVIÇO DE TRANSPORTE SANITÁRIO PARA PACIENTES DA ZONA RURAL DO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS."
"27071";"2026";"79";"IND";"INDICAÇÃO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/27071/1756_2026_indicacao_texto.pdf";"INSTITUI AS DIRETRIZES SOBRE A GUARDA RESPONSÁVEL E TRÂNSITO DE ANIMAIS E DÁ OUTRAS PROVIDÊNCIAS."
"25673";"2026";"1";"MOC";"MOÇÃO";"ALEXANDRE GUIMARÃES";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/25673/199_2026_mocao_alexandre_guimaraes.pdf";"MOÇÃO DE APLAUSOS À DOUTORA TATIANA LOBO COELHO DE SAMPAIO."
"25914";"2026";"2";"MOC";"MOÇÃO";"SENSEI CLOVIS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/25914/481_2026_requerimento_sensei_clovis.pdf";"SOLICITA MOÇÃO DE REPÚDIO AO PROJETO DE LEI N° 3.191/2019, EM TRAMITAÇÃO NO CONGRESSO NACIONAL."
"26418";"2026";"3";"MOC";"MOÇÃO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26418/mocao_03-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS E CONGRATULAÇÕES AO ATLETA CAMPO LARGUENSE GABRIEL IONAM NARUÊN DOS SANTOS."
"26575";"2026";"4";"MOC";"MOÇÃO";"ANDRÉ GABARDO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26575/1201_2026_requerimento_andre_gabardo.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA REBECCA ABEL."
"26576";"2026";"5";"MOC";"MOÇÃO";"ANDRÉ GABARDO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26576/1202_2026_requerimento_andre_gabardo.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA ROSÂNGELA PESERICO DORNELLES FLORES."
"26577";"2026";"6";"MOC";"MOÇÃO";"ANDRÉ GABARDO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26577/1203_2026_requerimento_andre_gabardo.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA PAUL ABEL."
"26700";"2026";"7";"MOC";"MOÇÃO";"SENSEI CLOVIS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26700/mocao_7-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA O COLÉGIO ESTADUAL CLOTÁRIO PORTUGAL, EM RAZÃO DO DESENVOLVIMENTO DO PROJETO MENINAS DE DIREITO."
"26701";"2026";"8";"MOC";"MOÇÃO";"SENSEI CLOVIS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26701/mocao_8-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA A OAB/PR SUBSEÇÃO CAMPO LARGO, EM RAZÃO DO DESENVOLVIMENTO DO PROJETO MENINAS DE DIREITO."
"26925";"2026";"9";"MOC";"MOÇÃO";"ROGERIO DAS TINTAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26925/mocao_9-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA O PASTOR ENOQUE DOS SANTOS."
"26949";"2026";"10";"MOC";"MOÇÃO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26949/mocao_10-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA KAKO DECALQUES E PORCELANAS."
"26950";"2026";"11";"MOC";"MOÇÃO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26950/mocao_11-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA CANECARIA CAMPO LARGO."
"26963";"2026";"12";"MOC";"MOÇÃO";"ANDRÉ GABARDO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26963/mocao_12-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA SERGIO BASSANI."
"26964";"2026";"13";"MOC";"MOÇÃO";"ANDRÉ GABARDO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26964/mocao_13-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA MARIA APARECIDA FIGUEIREDO RIBEIRO."
"26965";"2026";"14";"MOC";"MOÇÃO";"ROGERIO DAS TINTAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26965/mocao_14-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA O PASTOR JOAQUIM PEREIRA DA SILVA."
"26966";"2026";"15";"MOC";"MOÇÃO";"ROGERIO DAS TINTAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26966/mocao_15-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA O PASTOR ANDERSON LEANDRO DA SILVA."
"26995";"2026";"16";"MOC";"MOÇÃO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26995/mocao_16-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA A DUPLA OS BATATAS, FORMADA POR ALTAIR ZATERA E MATHEUS ZATERA."
"26996";"2026";"17";"MOC";"MOÇÃO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26996/mocao_17-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA YAGO SAMPAIO."
"26997";"2026";"18";"MOC";"MOÇÃO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26997/mocao_18-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA LUCIMARI PERIN MIRETZKI."
"26998";"2026";"19";"MOC";"MOÇÃO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26998/1677_2026_requerimento_-_mocao_rafael_freitas.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA INSANOS MC – REGIONAL CAMPO LARGO."
"27000";"2026";"20";"MOC";"MOÇÃO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/27000/mocao_20-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA IVAN DE MEIRA JUNIOR."
"27001";"2026";"21";"MOC";"MOÇÃO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/27001/mocao_21-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA MILTON DE ANDRADE CORDEIRO."
"27002";"2026";"22";"MOC";"MOÇÃO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/27002/mocao_22-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA FABIANO CARLOS DA SILVA."
"27003";"2026";"23";"MOC";"MOÇÃO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/27003/mocao_23-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA JEAN MICHEL HELER."
"27004";"2026";"24";"MOC";"MOÇÃO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/27004/mocao_24-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA RONALDO DE SOUZA ALMEIDA."
"27005";"2026";"25";"MOC";"MOÇÃO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/27005/mocao_25-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA RICARDO ADRIANO DA SILVA."
"27006";"2026";"26";"MOC";"MOÇÃO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/27006/mocao_26-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA DONIZETE ANDRADE DA SILVA."
"27007";"2026";"27";"MOC";"MOÇÃO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/27007/mocao_27-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA PAULO ROBERTO IVONIAK."
"27008";"2026";"28";"MOC";"MOÇÃO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/27008/mocao_28-2026.pdf";"SOLICITA MOÇÃO DE APLAUSOS PARA GIOVANNI FEDALTO."
